p,Filename,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}
0.81,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Test_Transformed_100,23,55,0.7051282051282052,180132,113,33599,226,0.6666666666666666,0.006681448632668145,0.0015835941514457887
1.0,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Test_Transformed_98,201,385,0.6569965870307167,180245,0,33825,0,,0.0,0.0
1.0,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Test_Transformed_95,610,943,0.6072118480360592,180245,0,33825,0,,0.0,0.0
0.56,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Train,57,129,0.6935483870967742,420390,180,78458,468,0.7222222222222222,0.005929604946405494,0.001297307686147637
0.79,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Train_Transformed_100,60,126,0.6774193548387096,420335,235,78332,594,0.7165259348612787,0.007526037047360819,0.0016596729503339366
0.99,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Train_Transformed_98,67,136,0.6699507389162561,420178,392,78011,915,0.7000765110941086,0.0115931378759851,0.0026166375706712366
1.0,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Train_Transformed_95,1154,2170,0.6528279181708785,420570,0,78926,0,,0.0,0.0
0.52,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Test,81,152,0.6523605150214592,179905,340,33306,519,0.6041909196740396,0.015343680709534369,0.004012706124164993
0.72,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Test_Transformed_100,53,106,0.6666666666666666,179907,338,33307,518,0.6051401869158879,0.015314116777531412,0.003998692016630074
0.98,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Test_Transformed_98,36,66,0.6470588235294118,179935,310,33362,463,0.5989650711513583,0.013688100517368811,0.003610968374830663
1.0,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Test_Transformed_95,645,937,0.5922882427307206,180245,0,33825,0,,0.0,0.0
0.83,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v2_Train,63,122,0.6594594594594595,420476,94,78675,251,0.7275362318840579,0.0031801941058713225,0.0006906962217915659
0.82,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v2_Train_Transformed_100,135,274,0.6699266503667481,420325,245,78361,565,0.6975308641975309,0.007158604262220308,0.001621634607684546
1.0,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v2_Train_Transformed_98,493,1018,0.6737260092653872,420570,0,78926,0,,0.0,0.0
1.0,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v2_Train_Transformed_95,1369,2376,0.6344459279038718,420570,0,78926,0,,0.0,0.0
0.82,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v2_Test,32,54,0.627906976744186,180152,93,33683,142,0.6042553191489362,0.004198078344419808,0.001097771756901948
0.86,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v2_Test_Transformed_100,28,48,0.631578947368421,180151,94,33679,146,0.6083333333333333,0.004316334072431633,0.0011211286027934789
1.0,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v2_Test_Transformed_98,279,446,0.6151724137931035,180245,0,33825,0,,0.0,0.0
1.0,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v2_Test_Transformed_95,757,1012,0.5720746184284907,180245,0,33825,0,,0.0,0.0
0.86,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Train,146,265,0.6447688564476886,420389,181,78470,456,0.7158555729984302,0.005777563793933558,0.0012752854877716739
0.89,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Train_Transformed_100,103,218,0.6791277258566978,420436,134,78556,370,0.7341269841269841,0.004687935534551352,0.0010090170892259396
1.0,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Train_Transformed_98,505,1013,0.6673254281949934,420570,0,78926,0,,0.0,0.0
1.0,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Train_Transformed_95,1318,2384,0.6439762290653701,420570,0,78926,0,,0.0,0.0
0.87,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Test,36,85,0.7024793388429752,180189,56,33734,91,0.6190476190476191,0.0026903178122690318,0.0006866912692110057
0.87,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Test_Transformed_100,56,84,0.6,180168,77,33671,154,0.6666666666666666,0.0045528455284552845,0.0010790862801887233
1.0,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Test_Transformed_98,280,433,0.6072931276297335,180245,0,33825,0,,0.0,0.0
1.0,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Test_Transformed_95,731,1013,0.580848623853211,180245,0,33825,0,,0.0,0.0
0.72,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Train,174,336,0.6588235294117647,420266,304,78336,590,0.6599552572706935,0.007475356663203507,0.001789804122555536
0.82,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Train_Transformed_100,110,227,0.6735905044510386,420334,236,78487,439,0.6503703703703704,0.005562172161264982,0.001351362173070455
1.0,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Train_Transformed_98,513,1008,0.6627218934911243,420570,0,78926,0,,0.0,0.0
1.0,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Train_Transformed_95,1400,2293,0.6209044137557541,420570,0,78926,0,,0.0,0.0
0.75,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Test,20,37,0.6491228070175439,180212,33,33772,53,0.6162790697674418,0.0015668883961566888,0.0004017377493343299
0.89,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Test_Transformed_100,37,68,0.6476190476190476,180155,90,33675,150,0.625,0.004434589800443459,0.0011211286027934789
0.98,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Test_Transformed_98,84,141,0.6266666666666667,179911,334,33323,502,0.6004784688995215,0.01484109386548411,0.003905264633063951
1.0,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Test_Transformed_95,699,996,0.5876106194690266,180245,0,33825,0,,0.0,0.0
0.43,LRC_Easy_Tomek_0_alpha_0_5_v2_Train,194,152,0.4393063583815029,420306,264,78746,180,0.40540540540540543,0.002280617287079036,0.0008888960071752327
0.86,LRC_Easy_Tomek_0_alpha_0_5_v2_Train_Transformed_100,52,43,0.45263157894736844,420303,267,78745,181,0.40401785714285715,0.002293287383118364,0.0008969040793119465
1.0,LRC_Easy_Tomek_0_alpha_0_5_v2_Train_Transformed_98,1344,879,0.39541160593792174,420570,0,78926,0,,0.0,0.0
0.99,LRC_Easy_Tomek_0_alpha_0_5_v2_Train_Transformed_95,218,127,0.3681159420289855,416607,3963,76785,2141,0.35075360419397117,0.027126675620201202,0.01222031808062527
0.44,LRC_Easy_Tomek_0_alpha_0_5_v2_Test,54,46,0.46,180202,43,33798,27,0.38571428571428573,0.0007982261640798226,0.0003269958424814313
0.89,LRC_Easy_Tomek_0_alpha_0_5_v2_Test_Transformed_100,30,27,0.47368421052631576,180174,71,33775,50,0.4132231404958678,0.0014781966001478197,0.0005652356705750456
0.82,LRC_Easy_Tomek_0_alpha_0_5_v2_Test_Transformed_98,143,99,0.4090909090909091,177179,3066,32292,1533,0.3333333333333333,0.04532150776053215,0.021483626851030037
0.9,LRC_Easy_Tomek_0_alpha_0_5_v2_Test_Transformed_95,110,87,0.4416243654822335,177138,3107,32272,1553,0.3332618025751073,0.04591278640059128,0.021768580370906714
0.81,LRC_Easy_Tomek_0_alpha_balanced_v2_Train,280,205,0.422680412371134,420444,126,78845,81,0.391304347826087,0.0010262777791855662,0.00041441773307493955
0.95,LRC_Easy_Tomek_0_alpha_balanced_v2_Train_Transformed_100,195,147,0.4298245614035088,420427,143,78832,94,0.39662447257383965,0.00119098902769683,0.0004744782741002931
1.0,LRC_Easy_Tomek_0_alpha_balanced_v2_Train_Transformed_98,1565,999,0.38962558502340094,420570,0,78926,0,,0.0,0.0
1.0,LRC_Easy_Tomek_0_alpha_balanced_v2_Train_Transformed_95,4182,2235,0.3482935951379149,420570,0,78926,0,,0.0,0.0
0.81,LRC_Easy_Tomek_0_alpha_balanced_v2_Test,104,74,0.4157303370786517,180196,49,33797,28,0.36363636363636365,0.000827790096082779,0.00035969542672957446
0.97,LRC_Easy_Tomek_0_alpha_balanced_v2_Test_Transformed_100,29,23,0.4423076923076923,180219,26,33813,12,0.3157894736842105,0.0003547671840354767,0.00017751202877563414
1.0,LRC_Easy_Tomek_0_alpha_balanced_v2_Test_Transformed_98,816,462,0.3615023474178404,180245,0,33825,0,,0.0,0.0
0.96,LRC_Easy_Tomek_0_alpha_balanced_v2_Test_Transformed_95,303,163,0.3497854077253219,177521,2724,32468,1357,0.3325165400637099,0.04011825572801182,0.019063857616667446
0.91,BRFC_Easy_Tomek_0_alpha_0_5_v2_Train,404,764,0.6541095890410958,419491,1079,74602,4324,0.8002961317786415,0.05478549527405418,0.010816903438666176
