p,Filename,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}
0.93,KBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_v2_Test,65,99,0.6036585365853658,180168,77,33670,155,0.6681034482758621,0.004582409460458241,0.0010837576493670294
0.96,KBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_v2_Test_Transformed_100,35,69,0.6634615384615384,180194,51,33724,101,0.6644736842105263,0.0029859571322985957,0.0007100481151025366
0.99,KBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_v2_Test_Transformed_98,151,188,0.5545722713864307,179958,287,33342,483,0.6272727272727273,0.014279379157427939,0.0035969542672957444
0.99,KBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_v2_Test_Transformed_95,206,279,0.5752577319587628,179511,734,32753,1072,0.593576965669989,0.031692535107169253,0.008436492736020929
0.62,KBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_v2_Train,217,289,0.5711462450592886,419374,1196,76557,2369,0.6645161290322581,0.03001545751716798,0.007137194291846181
0.68,KBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_v2_Train_Transformed_100,201,261,0.564935064935065,419367,1203,76535,2391,0.6652754590984975,0.030294199630033197,0.007195252814837356
0.89,KBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_v2_Train_Transformed_98,131,194,0.5969230769230769,419387,1183,76569,2357,0.665819209039548,0.029863416364696044,0.00708714384099172
0.98,KBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_v2_Train_Transformed_95,103,168,0.6199261992619927,419408,1162,76608,2318,0.6660919540229885,0.029369282619162253,0.006967022758941012
0.71,KBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_v2_Test,28,49,0.6363636363636364,180115,130,33591,234,0.6428571428571429,0.006917960088691796,0.001700378380903443
0.77,KBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_v2_Test_Transformed_100,42,46,0.5227272727272727,180091,154,33543,282,0.6467889908256881,0.008337028824833703,0.0020367169617414864
0.94,KBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_v2_Test_Transformed_98,65,60,0.48,179875,370,33201,624,0.6277665995975855,0.01844789356984479,0.004643340963236324
0.98,KBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_v2_Test_Transformed_95,67,65,0.49242424242424243,179570,675,32844,981,0.592391304347826,0.029002217294900223,0.007735787359275004
0.58,OBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v2_Train,206,331,0.6163873370577281,419848,722,77456,1470,0.6706204379562044,0.018625041177812128,0.004388423530919167
0.71,OBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v2_Train_Transformed_100,165,279,0.6283783783783784,419811,759,77412,1514,0.666080070391553,0.01918252540354256,0.0045505869916876215
0.95,OBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v2_Train_Transformed_98,110,172,0.6099290780141844,419838,732,77440,1486,0.6699729486023445,0.018827762714441375,0.004440475999807806
0.99,OBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v2_Train_Transformed_95,133,229,0.6325966850828729,419405,1165,76727,2199,0.6536860879904876,0.027861541190482224,0.006734788666976312
0.63,OBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v2_Test,31,43,0.581081081081081,180158,87,33650,175,0.6679389312977099,0.005173688100517369,0.0012238987247162143
0.76,OBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v2_Test_Transformed_100,28,37,0.5692307692307692,180153,92,33643,182,0.6642335766423357,0.0053806356245380636,0.0012799551548558883
0.99,OBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v2_Test_Transformed_98,34,50,0.5952380952380952,180025,220,33444,381,0.6339434276206323,0.011263858093126387,0.002807492876162003
0.99,OBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v2_Test_Transformed_95,68,73,0.5177304964539007,179594,651,32901,924,0.5866666666666667,0.027317073170731707,0.007357406455832205
0.59,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Train,332,477,0.5896168108776267,419373,1197,76524,2402,0.667407613225896,0.030433570686465804,0.0072052629050082485
0.71,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Train_Transformed_100,258,369,0.5885167464114832,419259,1311,76358,2568,0.6620262954369683,0.03253680662899425,0.0077658279545782145
0.91,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Train_Transformed_98,182,257,0.5854214123006833,419398,1172,76558,2368,0.6689265536723163,0.030002787421128652,0.00708714384099172
0.98,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Train_Transformed_95,155,227,0.5942408376963351,419382,1188,76540,2386,0.6675993284834919,0.030230849149836557,0.007155212454153787
0.64,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Test,48,86,0.6417910447761194,180084,161,33512,313,0.6603375527426161,0.009253510716925352,0.0022142289905171205
0.81,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Test_Transformed_100,23,55,0.7051282051282052,180132,113,33599,226,0.6666666666666666,0.006681448632668145,0.0015835941514457887
0.99,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Test_Transformed_98,39,40,0.5063291139240507,180044,201,33440,385,0.6569965870307167,0.011382113821138212,0.0027374223384874106
0.99,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Test_Transformed_95,71,85,0.5448717948717948,179635,610,32882,943,0.6072118480360592,0.027878787878787878,0.007254636333909469
0.51,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Train,300,433,0.5907230559345157,419702,868,77165,1761,0.6698364397109167,0.022312039125256568,0.00526330541185515
0.73,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Train_Transformed_100,195,300,0.6060606060606061,419672,898,77126,1800,0.6671608598962194,0.02280617287079036,0.005401444656213463
0.94,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Train_Transformed_98,129,184,0.5878594249201278,419724,846,77198,1728,0.6713286713286714,0.021893925955958748,0.005153194419975335
0.99,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Train_Transformed_95,140,204,0.5930232558139535,419416,1154,76756,2170,0.6528279181708785,0.02749410840534171,0.0066547079456091745
0.51,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Test,117,153,0.5666666666666667,179824,421,33154,671,0.6144688644688645,0.01983739837398374,0.0051011351427103285
0.71,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Test_Transformed_100,79,107,0.5752688172043011,179854,391,33201,624,0.6147783251231527,0.01844789356984479,0.004741439715980754
0.96,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Test_Transformed_98,46,72,0.6101694915254238,179867,378,33218,607,0.616243654822335,0.01794530672579453,0.004601298640631569
0.99,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Test_Transformed_95,65,79,0.5486111111111112,179600,645,32888,937,0.5922882427307206,0.02770140428677014,0.0073901060400803475
0.79,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v2_Train,296,434,0.5945205479452055,419967,603,77730,1196,0.6648137854363535,0.015153434863036263,0.003601630443487035
0.8,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v2_Train_Transformed_100,279,403,0.5909090909090909,419970,600,77733,1193,0.6653653095370887,0.015115424574918278,0.0035896183352819642
0.99,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v2_Train_Transformed_98,165,255,0.6071428571428571,420077,493,77908,1018,0.6737260092653872,0.012898157768035882,0.003025049249643641
0.99,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v2_Train_Transformed_95,286,414,0.5914285714285714,419201,1369,76550,2376,0.6344459279038718,0.030104148189443274,0.007497557537998302
0.84,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v2_Test,27,35,0.5645161290322581,180208,37,33764,61,0.6224489795918368,0.00180339985218034,0.00045779417947400383
0.83,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v2_Test_Transformed_100,117,149,0.5601503759398496,179990,255,33413,412,0.6176911544227887,0.012180339985218034,0.0031158032419302097
0.99,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v2_Test_Transformed_98,81,110,0.5759162303664922,179966,279,33379,446,0.6151724137931035,0.013185513673318551,0.003386742654271967
0.99,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v2_Test_Transformed_95,148,164,0.5256410256410257,179488,757,32813,1012,0.5720746184284907,0.02991869918699187,0.0082636520764236
0.84,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Train,281,501,0.6406649616368286,420037,533,77845,1081,0.6697645600991325,0.013696373818513545,0.0032312571071640215
0.86,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Train_Transformed_100,283,492,0.6348387096774194,419971,599,77729,1197,0.6664810690423163,0.01516610495907559,0.0035956243893844994
0.99,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Train_Transformed_98,156,298,0.6563876651982379,420065,505,77913,1013,0.6673254281949934,0.012834807287839242,0.0030390633758828898
0.99,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Train_Transformed_95,332,428,0.5631578947368421,419252,1318,76542,2384,0.6439762290653701,0.0302055089577579,0.007411470762528629
0.86,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Test,70,95,0.5757575757575758,180153,92,33649,176,0.6567164179104478,0.005203252032520325,0.0012519269397860513
0.87,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Test_Transformed_100,56,84,0.6,180168,77,33671,154,0.6666666666666666,0.0045528455284552845,0.0010790862801887233
0.99,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Test_Transformed_98,84,107,0.5602094240837696,179965,280,33392,433,0.6072931276297335,0.012801182557280119,0.0033306862241322933
0.99,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v2_Test_Transformed_95,162,194,0.5449438202247191,179514,731,32812,1013,0.580848623853211,0.029948263118994827,0.008146867846965946
0.73,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Train,117,216,0.6486486486486487,420383,187,78552,374,0.6666666666666666,0.004738615918708664,0.0011231321171741116
0.84,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Train_Transformed_100,49,107,0.6858974358974359,420471,99,78730,196,0.6644067796610169,0.0024833388237082837,0.0005905953200826433
0.99,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Train_Transformed_98,138,234,0.6290322580645161,420057,513,77918,1008,0.6627218934911243,0.012771456807642603,0.0030450694299854254
0.99,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Train_Transformed_95,279,371,0.5707692307692308,419170,1400,76633,2293,0.6209044137557541,0.029052530218179055,0.007393452600221023
0.72,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Test,92,117,0.5598086124401914,180099,146,33570,255,0.6359102244389028,0.00753880266075388,0.0018732190405007707
0.88,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Test_Transformed_100,63,98,0.6086956521739131,180118,127,33607,218,0.6318840579710145,0.006444937176644494,0.0016116223665156256
0.97,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Test_Transformed_98,95,118,0.5539906103286385,179827,418,33182,643,0.6060320452403393,0.01900960827790096,0.004956322698182837
0.99,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v2_Test_Transformed_95,132,147,0.5268817204301075,179546,699,32829,996,0.5876106194690266,0.029445676274944568,0.007917970757228944
0.42,LRC_Easy_Tomek_0_alpha_0_5_v2_Train,287,178,0.3827956989247312,420112,458,78594,332,0.42025316455696204,0.004206471885056889,0.001581594247000977
0.84,LRC_Easy_Tomek_0_alpha_0_5_v2_Train_Transformed_100,127,82,0.3923444976076555,420131,439,78604,322,0.4231274638633377,0.004079770924663609,0.0015235357240098019
0.99,LRC_Easy_Tomek_0_alpha_0_5_v2_Train_Transformed_98,203,96,0.3210702341137124,419226,1344,78047,879,0.39541160593792174,0.011137014418569293,0.004450486089978698
0.98,LRC_Easy_Tomek_0_alpha_0_5_v2_Train_Transformed_95,249,103,0.29261363636363635,416389,4181,76658,2268,0.3516824313847108,0.028735777817195853,0.012911014302416837
0.43,LRC_Easy_Tomek_0_alpha_0_5_v2_Test,80,44,0.3548387096774194,180148,97,33752,73,0.4294117647058823,0.0021581670362158167,0.0007941327603120475
0.87,LRC_Easy_Tomek_0_alpha_0_5_v2_Test_Transformed_100,56,23,0.2911392405063291,180116,129,33726,99,0.4342105263157895,0.002926829268292683,0.001065072172653805
0.99,LRC_Easy_Tomek_0_alpha_0_5_v2_Test_Transformed_98,52,25,0.3246753246753247,179575,670,33444,381,0.362511893434824,0.011263858093126387,0.004909609006399775
0.99,LRC_Easy_Tomek_0_alpha_0_5_v2_Test_Transformed_95,80,29,0.26605504587155965,178458,1787,32914,911,0.33765752409191996,0.026932742054693273,0.012603354043070024
0.8,LRC_Easy_Tomek_0_alpha_balanced_v2_Train,500,306,0.37965260545905705,420164,406,78640,286,0.41329479768786126,0.003623647467247802,0.0013853964796514888
0.94,LRC_Easy_Tomek_0_alpha_balanced_v2_Train_Transformed_100,276,181,0.39606126914660833,420232,338,78685,241,0.4162348877374784,0.003053493145478043,0.0011591684417893236
0.99,LRC_Easy_Tomek_0_alpha_balanced_v2_Train_Transformed_98,541,238,0.3055198973042362,419005,1565,77927,999,0.38962558502340094,0.01265742594328865,0.005133174239633551
0.99,LRC_Easy_Tomek_0_alpha_balanced_v2_Train_Transformed_95,559,297,0.3469626168224299,416388,4182,76691,2235,0.3482935951379149,0.02831766464789803,0.012846949725323126
0.8,LRC_Easy_Tomek_0_alpha_balanced_v2_Test,245,126,0.33962264150943394,180092,153,33723,102,0.4,0.003015521064301552,0.0011911991404680712
0.95,LRC_Easy_Tomek_0_alpha_balanced_v2_Test_Transformed_100,130,61,0.3193717277486911,180110,135,33731,94,0.4104803493449782,0.002779009608277901,0.001069743541832111
0.99,LRC_Easy_Tomek_0_alpha_balanced_v2_Test_Transformed_98,227,105,0.31626506024096385,179429,816,33363,462,0.3615023474178404,0.013658536585365854,0.0059700098098752746
0.99,LRC_Easy_Tomek_0_alpha_balanced_v2_Test_Transformed_95,298,124,0.2938388625592417,178342,1903,32855,970,0.33762617473024714,0.028677014042867703,0.013420843649273602
0.85,BRFC_Easy_Tomek_0_alpha_0_5_v2_Train,937,943,0.5015957446808511,416074,4496,69756,9170,0.6710083418703351,0.11618478068063756,0.027359578455082724
